X,Y,OBJECTID,SCH_TYPE,SCHCLASS,SCHNAME,ADDRESS,CITY,ZIP,PHONE,URL,SDISTNAME,LAT,LON,GlobalID,GRADELVL,last_edited_user,last_edited_date,created_user,created_date
1070027.25656168,386524.189304464,336,PUBLIC,HIGH SCHOOL,CIENEGA HIGH SCHOOL,12775 E MARY ANN CLEVELAND WY,VAIL,85641,520-879-2800,https://chs.vailschooldistrict.org/,VAIL UNIFIED SCHOOL DISTRICT,32.05701451,-110.7222743,{E7C5774C-D2C9-481D-A9C4-202B49796C12},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 08:17:43+00,,
992647.064632546,439034.096784778,337,PUBLIC,ELEMENTARY SCHOOL,OCHOA COMMUNITY SCHOOL,101 W 25TH ST,TUCSON,85713,520-225-2400,https://ochoaes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.20345025,-110.97052435,{D338D18E-9553-4708-803B-E7D620174D17},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1028058.56069554,455503.461942255,338,CHARTER,OTHER,LA PALOMA ACADEMY-CENTRAL CAMPUS,2050 N WILMOT RD,TUCSON,85712,520-721-4205,https://lpatucson.org/central/,,32.2478071,-110.85552734,{AB25D2C1-7454-4D7B-973E-5EDD71F51086},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:16:45+00,,
966952.610564303,466044.310695536,339,PUBLIC,OTHER,ROBINS K-8 SCHOOL,3939 N MAGNETITE LN,TUCSON,85745,520-908-4300,https://robinsk8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.27828497,-111.05288498,{553C1133-4254-47DC-9331-6B77D01E92C4},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
978435.932086613,447665.075787403,340,PUBLIC,POSTSECONDARY SCHOOL,PIMA COMMUNITY COLLEGE WEST CAMPUS,2202 W ANKLAM RD,TUCSON,85709,520-206-4500,https://nau.edu/statewide-campuses/nau-pima-community-college/,,32.2275087,-111.01623087,{FC11B1A7-EEC0-4FEF-99EF-DD1176F79368},,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/11/02 16:46:20+00,,
817158.437664043,178430.046916008,341,PUBLIC,OTHER,SAN FERNANDO ELEMENTARY SCHOOL,41821 S SASABE RD,SASABE,85633,520-645-1515,http://www.sanfernando35.org/,SAN FERNANDO ELEMENTARY SCHOOL DISTRICT,31.49001459,-111.54078584,{B3ED2F27-4B34-4159-8091-E0A241F08EB4},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
993796.712270342,444463.315288715,342,PUBLIC,OTHER,SAFFORD K-8 SCHOOL,200 E 13TH ST,TUCSON,85701,520-225-3000,https://saffordk8.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.21834488,-110.96665279,{B1F3F554-9446-491B-AB18-14187CCDA61B},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
978851.428149607,470320.241469815,343,PUBLIC,MIDDLE SCHOOL,FLOWING WELLS JUNIOR HIGH SCHOOL,4545 N LA CHOLLA BL,TUCSON,85705,520-696-8553,http://fwjh.flowingwellsschools.org/,FLOWING WELLS UNIFIED SCHOOL DISTRICT,32.28976842,-111.01427146,{A085DD15-B33C-4946-98B7-360D578BAF47},7-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:13:03+00,,
994966.446194224,483956.571194224,344,PRIVATE,OTHER,KINO SCHOOL,6625 N 1ST AV,TUCSON,85718,520-297-7278,http://www.kinoschool.org/,,32.32686451,-110.96173438,{C8FD3B64-1B31-44B9-B106-8C601ACC9AB7},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 11:10:52+00,,
975880.311679792,445865.560695536,345,CHARTER,OTHER,TUCSON INTERNATIONAL ACADEMY-WEST,2700 W BROADWAY BL,TUCSON,85745,520-792-3255,https://tucsoninternationalacademy.com/k-12-charter-schools-tucson/charter-school-campuses/tucson-international-academy-west/,,32.22262117,-111.02454296,{729D2341-D57A-4404-8C49-2456D32F7555},K-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1020447.47834646,478326.256561682,346,PUBLIC,ELEMENTARY SCHOOL,SUNRISE DRIVE ELEMENTARY SCHOOL,5301 E SUNRISE DR,TUCSON,85718,520-209-7900,http://sdes.cfsd16.org/,CATALINA FOOTHILLS UNIFIED SCHOOL DISTRICT,32.31073877,-110.87942897,{E5492DBE-F050-452A-ACA6-D062DACD1B6C},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:48+00,,
993065.98523622,446099.258530185,347,PRIVATE,MIDDLE SCHOOL,IMAGO DEI MIDDLE SCHOOL,55 N 6TH AV,TUCSON,85701,520-882-4008,http://imagodeischool.org/,,32.22285909,-110.96896872,{81FF44D0-DB32-497C-82C1-F1431D988796},5-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:49:14+00,,
962996.147637796,266451.812335961,348,PUBLIC,ELEMENTARY SCHOOL,SOPORI ELEMENTARY SCHOOL,5000 W ARIVACA RD,AMADO,85645,520-625-3502 x1300,https://susd30.us/schools/sopori-elementary-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.72974808,-111.07073901,{CA34D129-1335-4136-A36A-7B0799C261E6},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/04/04 11:39:12+00,,
1031625.67355643,440096.440288715,349,PUBLIC,HIGH SCHOOL,PALO VERDE HIGH MAGNET SCHOOL,1302 S AVENIDA VEGA,TUCSON,85710,520-584-7400,https://paloverdehs.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.20536437,-110.84448817,{AF7242E8-C3A8-4266-B9DA-87B01F763755},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
1039029.6742126,432718.295275591,350,PUBLIC,ELEMENTARY SCHOOL,FORD ELEMENTARY SCHOOL,8001 E STELLA RD,TUCSON,85730,520-731-4300,https://fordes.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.18488078,-110.8207971,{4D1F2826-91CD-43AD-A48D-CDBE289313AE},K-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/23 10:14:17+00,,
1002728.10597113,415087.024606302,351,PUBLIC,OTHER,SUNNYSIDE ONLINE (SOSA),2238 E GINTER RD,TUCSON,85706,520-545-2064,https://old.susd12.org/district/sunnyside-online-sosa,SUNNYSIDE UNIFIED SCHOOL DISTRICT,32.13738251,-110.9386395,{0E08E7E1-35DB-4234-AC99-A91E8AF37792},3-12,U157087,2024/06/14 14:55:37+00,,
992124.747703411,424288.334317587,352,CHARTER,HIGH SCHOOL,TOLTECALLI HIGH SCHOOL,251 W IRVINGTON RD,TUCSON,85714,520-807-7923,https://www.cplccommunityschools.org/toltecalli-high-school,,32.16293312,-110.9726312,{6E79BDBF-E35E-4468-B63C-1DEA2965AA20},9-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1020581.3933727,445684.498031497,353,PRIVATE,POSTSECONDARY SCHOOL,ARIZONA COLLEGE OF NURSING,5285 E WILLIAMS CI,TUCSON,85711,520-549-3041,https://www.arizonacollege.edu/tucson-nursing-school/,,32.22102076,-110.88001607,{C6B0BAF7-B30B-448A-936A-3DA1A723A8CC},,U157087,2024/06/06 18:24:40+00,,
994464.30347769,503208.083989501,354,PRIVATE,OTHER,PUSCH RIDGE CHRISTIAN ACADEMY UPPER SCHOOL,9500 N ORACLE RD,TUCSON,85704,520-797-0107,https://www.prca.academy/,,32.37978935,-110.9628046,{33418BBF-3DEB-4A69-B5F1-31E54084E38A},6-12,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:50+00,,
1024604.58333333,447917.08989501,355,PUBLIC,ELEMENTARY SCHOOL,SEWELL ELEMENTARY SCHOOL,425 N SAHUARA  AV,TUCSON,85711,520-584-7200,https://sewelles.tusd1.org/,TUCSON UNIFIED SCHOOL DISTRICT,32.22704961,-110.86693778,{331117B2-1506-465C-A418-EBDBB64EE173},PK-5,"CENTRAL\u149245 - ""CENTRAL\U149245""",2020/10/22 16:28:51+00,,
992274.365813646,354016.187992126,356,PUBLIC,OTHER,ANZA TRAIL SCHOOL,15490 S RANCHO SAHUARITA BL,SAHUARITA,85629,520-625-3502 x1700,https://susd30.us/schools/anza-trail-school/,SAHUARITA UNIFIED SCHOOL DISTRICT,31.96977801,-110.97413101,{03053B26-C0A7-45D9-9FAD-C8D4D4C5FD47},K-8,"CENTRAL\u149245 - ""CENTRAL\U149245""",2022/03/22 16:17:38+00,,
